# DEJ2000 AGC Flag ObjID RAJ2000 RVel Dist e_Dist gext iext b/a e_b/a imag e_imag Dprop Sloan Ag Ai iMAG e_iMAG g-i e_g-i logMsT e_logMsT logMsM e_logMsM logMsG e_logMsG logSFR22 e_logSFR22 logSFRN e_logSFRN logSFRG e_logSFRG logMHI e_logMHI WRAPPED_RA WRAPPED_DE px py pz size
34.37028 9519 1 1237662663209124003 221.587920 1636 27.9 2.4 0.07 0.04 0.61 0.01 12.59 0.01 Dprop Sloan 0.57 0.40 -19.77 0.20 1.18 0.10 9.88 0.10 9.94 0.07 "" "" -0.91 0.07 -1.00 0.08 "" "" 9.20 0.09 -2.415747 0.59987 -17.2 -15.3 15.8 1
34.37361 12120 1 1237672025711902857 339.361240 6667 91.5 4.5 0.29 0.15 0.83 0.01 13.40 0.01 Dprop Sloan 1.13 0.68 -21.61 0.11 1.26 0.05 10.68 0.06 10.70 0.04 "" "" -0.35 0.05 0.12 0.05 "" "" 9.02 0.08 -0.360214 0.59993 70.7 -26.6 51.7 1
34.38000 320299 1 1237672026248839473 339.939580 7441 101.7 2.3 0.24 0.12 0.86 0.01 13.86 0.01 Dprop Sloan 1.23 0.65 -21.34 0.06 0.75 0.04 10.21 0.04 10.54 0.02 "" "" 0.40 0.02 0.49 0.03 "" "" 9.91 0.05 -0.350120 0.60004 78.8 -28.8 57.4 1
34.38000 206725 1 1237664337173545060 160.992080 10638 155.9 2.1 0.06 0.03 0.65 0.01 16.17 0.01 Dprop Sloan 0.81 0.42 -19.91 0.07 0.45 0.09 9.43 0.07 9.71 0.01 9.50 0.04 -0.82 0.18 -0.26 0.02 -0.35 0.04 9.55 0.07 2.809842 0.60004 -121.7 41.9 88.0 1
34.38000 320299 1 1237672026248839473 339.939580 7441 101.7 2.3 0.24 0.12 0.86 0.01 13.86 0.01 Dprop Sloan 1.23 0.65 -21.34 0.06 0.75 0.04 10.21 0.04 10.54 0.02 "" "" 0.40 0.02 0.49 0.03 "" "" 9.91 0.05 -0.350120 0.60004 78.8 -28.8 57.4 1
34.38000 206725 1 1237664337173545060 160.992080 10638 155.9 2.1 0.06 0.03 0.65 0.01 16.17 0.01 Dprop Sloan 0.81 0.42 -19.91 0.07 0.45 0.09 9.43 0.07 9.71 0.01 9.50 0.04 -0.82 0.18 -0.26 0.02 -0.35 0.04 9.55 0.07 2.809842 0.60004 -121.7 41.9 88.0 1
34.38111 245790 1 1237662661597069449 217.179580 7258 106.1 2.3 0.05 0.02 0.68 0.01 15.47 0.01 Dprop Sloan 0.78 0.40 -19.75 0.07 0.44 0.08 9.36 0.06 9.70 0.02 "" "" -1.33 0.21 -0.53 0.02 "" "" 9.60 0.05 -2.492687 0.60006 -69.8 -52.9 59.9 1
34.38361 195648 1 1237664669506011341 147.171660 11451 167.2 2.4 0.04 0.02 1.00 0.01 14.78 0.01 Dprop Sloan 1.22 0.65 -21.36 0.03 0.92 0.03 10.34 0.03 10.51 0.01 10.50 0.03 -0.18 0.07 0.05 0.03 -0.08 0.06 9.52 0.06 2.568630 0.60011 -115.9 74.8 94.4 1
34.38417 322710 3 "" 339.212920 8206 112.6 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.62 0.06 -0.362803 0.60012 86.9 -33.0 63.6 1
34.38445 211404 1 1237665025436876965 170.809160 10634 155.8 2.3 0.08 0.04 0.95 0.01 15.51 0.01 Dprop Sloan 0.94 0.52 -20.51 0.04 0.79 0.03 9.91 0.03 10.08 0.01 9.97 0.04 -0.29 0.07 "" "" -0.09 0.05 9.92 0.06 2.981182 0.60012 -126.9 20.5 88.0 1
34.38611 245832 1 1237662224079061124 217.590420 4378 66.0 2.3 0.04 0.02 0.22 0.01 16.28 0.01 Dprop Sloan 0.13 0.13 -17.93 0.21 0.49 0.28 8.67 0.21 8.88 0.03 8.64 0.07 "" "" "" "" -1.00 0.11 8.84 0.07 -2.485516 0.60015 -43.2 -33.2 37.3 1
34.38639 7916 1 1237665024370409534 191.104580 608 11.1 4.2 0.06 0.03 0.35 0.01 14.76 0.01 Dprop Sloan 0.00 0.00 -15.50 0.83 0.47 0.20 7.68 0.36 7.38 0.34 "" "" -1.71 0.38 "" "" "" "" 8.73 0.33 -2.947781 0.60016 -9.0 -1.8 6.3 1
34.38695 1212 1 1237678809069518885 26.034170 10749 149.8 2.3 0.16 0.08 0.78 0.01 13.01 0.01 Dprop Sloan 1.69 0.89 -23.05 0.05 1.14 0.06 11.17 0.04 11.21 0.01 "" "" 0.20 0.03 0.42 0.03 "" "" 10.36 0.05 0.454382 0.60017 111.1 54.3 84.6 1
34.38806 216441 1 1237665017387155559 167.371660 15042 218.8 2.3 0.07 0.04 0.93 0.02 16.74 0.01 Dprop Sloan 0.93 0.45 -20.01 0.03 0.55 0.04 9.54 0.03 9.85 0.01 9.48 0.06 -0.04 0.06 "" "" -0.01 0.08 9.83 0.07 2.921187 0.60018 -176.2 39.5 123.6 1
34.38917 195014 1 1237661383844823126 142.132920 5165 75.1 2.3 0.05 0.03 0.47 0.01 16.57 0.01 Dprop Sloan 0.19 0.13 -17.88 0.12 0.24 0.14 8.47 0.11 8.98 0.03 "" "" -0.33 0.03 -0.14 0.03 "" "" 9.29 0.05 2.480687 0.60020 -48.9 38.0 42.4 1
34.38972 124793 0 "" 33.519170 8340 115.7 2.1 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.47 0.06 0.585020 0.60021 79.6 52.7 65.3 1
34.39250 245436 1 1237664853643231411 213.061250 10166 147.9 2.2 0.05 0.03 0.33 0.01 16.71 0.01 Dprop Sloan 0.61 0.33 -19.32 0.15 0.24 0.21 9.05 0.16 9.43 0.01 9.13 0.06 -0.69 0.10 -0.18 0.03 -0.29 0.02 9.96 0.05 -2.564565 0.60026 -102.3 -66.6 83.5 1
34.39778 124804 0 "" 34.485000 9492 132.3 2.2 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.72 0.06 0.601877 0.60035 90.0 61.8 74.7 1
34.39833 12401 1 1237680505045319832 347.612090 5502 79.2 2.3 0.24 0.13 0.70 0.02 15.95 0.01 Dprop Sloan 0.38 0.25 -18.71 0.08 0.56 0.07 9.02 0.06 9.46 0.03 "" "" "" "" "" "" "" "" 9.46 0.05 -0.216210 0.60036 63.8 -14.0 44.7 1
34.40000 748111 1 1237665025985413293 203.389160 7329 109.3 4.3 0.03 0.02 0.58 0.02 17.30 0.02 Dprop Sloan 0.24 0.14 -17.95 0.11 0.21 0.11 8.48 0.09 9.22 0.04 8.40 0.11 -0.67 0.12 -0.55 0.05 0.18 0.03 9.53 0.07 -2.733375 0.60039 -82.8 -35.8 61.8 1
34.40806 104526 1 1237678806913319284 1.861250 10499 145.4 2.4 0.18 0.09 0.52 0.02 16.82 0.01 Dprop Sloan 0.65 0.31 -19.18 0.10 0.30 0.13 9.03 0.10 9.52 0.02 "" "" -2.65 1.50 "" "" "" "" 9.60 0.06 0.032485 0.60053 119.9 3.9 82.2 1
34.40806 110465 1 1237678894964474189 24.988330 4257 58.3 2.3 0.14 0.07 0.68 0.01 14.54 0.01 Dprop Sloan 0.60 0.35 -19.42 0.10 0.65 0.08 9.37 0.07 9.60 0.03 "" "" -0.78 0.04 -0.55 0.04 "" "" 9.52 0.06 0.436129 0.60053 43.6 20.3 32.9 1
34.40806 104526 1 1237678806913319284 1.861250 10499 145.4 2.4 0.18 0.09 0.52 0.02 16.82 0.01 Dprop Sloan 0.65 0.31 -19.18 0.10 0.30 0.13 9.03 0.10 9.52 0.02 "" "" -2.65 1.50 "" "" "" "" 9.60 0.06 0.032485 0.60053 119.9 3.9 82.2 1
34.40806 110465 1 1237678894964474189 24.988330 4257 58.3 2.3 0.14 0.07 0.68 0.01 14.54 0.01 Dprop Sloan 0.60 0.35 -19.42 0.10 0.65 0.08 9.37 0.07 9.60 0.03 "" "" -0.78 0.04 -0.55 0.04 "" "" 9.52 0.06 0.436129 0.60053 43.6 20.3 32.9 1
34.41222 239203 1 1237665025985282220 202.925840 9601 140.3 2.4 0.04 0.02 0.49 0.04 18.93 0.03 Dprop Sloan 0.00 0.00 -16.83 0.10 0.38 0.14 8.14 0.11 8.39 0.04 "" "" -1.02 0.17 "" "" "" "" 9.49 0.06 -2.741461 0.60061 -106.6 -45.1 79.3 1
34.41333 211470 1 1237665025436614832 170.199580 10649 156.1 2.3 0.08 0.04 0.66 0.01 14.66 0.01 Dprop Sloan 1.18 0.65 -21.46 0.06 1.02 0.08 10.45 0.06 10.54 0.01 10.57 0.02 "" "" "" "" -0.82 0.17 9.85 0.06 2.970543 0.60063 -126.9 21.9 88.2 1
34.41445 190541 1 1237664669506142271 147.541670 6581 97.7 2.2 0.04 0.02 0.28 0.01 15.96 0.01 Dprop Sloan 0.62 0.30 -19.18 0.17 -0.16 0.24 8.71 0.18 9.76 0.02 "" "" -0.68 0.06 -0.43 0.03 "" "" 9.91 0.05 2.575088 0.60065 -68.0 43.3 55.2 1
34.41611 12113 3 "" 339.267090 813 14.5 1.5 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.93 0.10 -0.361858 0.60067 11.2 -4.2 8.2 1
34.41945 2274 1 1237670962164858920 42.067080 5279 72.7 2.3 0.29 0.15 0.61 0.01 12.75 0.01 Dprop Sloan 1.36 0.71 -21.85 0.10 0.89 0.10 10.52 0.08 10.73 0.03 "" "" 0.07 0.03 0.16 0.04 "" "" 10.11 0.05 0.734209 0.60073 44.5 40.2 41.1 1
34.42250 217414 1 1237665024366149661 179.228330 9248 136.0 2.2 0.06 0.03 0.51 0.01 15.49 0.01 Dprop Sloan 0.88 0.48 -20.35 0.10 0.50 0.13 9.64 0.10 10.07 0.01 9.74 0.06 -0.18 0.04 0.02 0.03 -0.05 0.07 9.55 0.07 3.128124 0.60079 -112.2 1.5 76.9 1
34.42306 227372 1 1237665024369688584 189.011670 9431 138.4 2.2 0.05 0.03 0.85 0.12 19.75 0.04 Dprop Sloan 0.00 0.00 -15.98 0.05 0.70 0.07 8.03 0.05 8.64 0.03 "" "" "" "" "" "" "" "" 9.45 0.07 -2.984309 0.60080 -112.8 -17.9 78.2 1
34.42778 728027 1 1237665025436942370 171.057070 10570 154.9 2.2 0.07 0.04 0.57 0.01 15.61 0.01 Dprop Sloan 1.00 0.51 -20.50 0.08 0.33 0.11 9.58 0.08 10.10 0.01 9.70 0.06 0.31 0.02 0.38 0.02 0.35 0.08 9.80 0.05 2.985509 0.60088 -126.2 19.9 87.6 1
34.43139 2105 0 "" 39.416670 4907 66.0 4.2 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.24 0.07 0.687951 0.60094 42.1 34.6 37.3 1
34.43528 217451 1 1237665024366411820 179.962920 9757 143.2 2.3 0.06 0.03 0.63 0.01 16.35 0.01 Dprop Sloan 0.74 0.37 -19.53 0.07 0.22 0.09 9.11 0.07 9.68 0.01 9.28 0.05 -0.43 0.06 0.05 0.03 -0.07 0.04 9.71 0.06 3.140945 0.60101 -118.1 0.1 81.0 1
34.43695 194094 1 1237664669506142342 147.401660 1479 23.3 2.3 0.03 0.02 0.37 0.01 15.68 0.01 Dprop Sloan 0.00 0.00 -16.18 0.25 0.22 0.18 7.78 0.16 8.04 0.09 "" "" -2.17 0.41 -1.33 0.09 "" "" 9.06 0.10 2.572644 0.60104 -16.2 10.4 13.2 1
34.44667 229496 1 1237665128009433332 191.568330 4189 62.4 2.2 0.05 0.03 0.42 0.03 18.18 0.04 Dprop Sloan 0.00 0.00 -15.82 0.14 0.29 0.17 7.69 0.13 8.04 0.04 "" "" -2.17 0.41 "" "" "" "" 8.73 0.07 -2.939687 0.60121 -50.4 -10.3 35.3 1
34.44806 227045 1 1237665024367460488 182.842500 16139 234.3 2.2 0.05 0.02 0.19 0.01 17.11 0.01 Dprop Sloan 0.67 0.41 -20.06 0.22 0.78 0.31 9.72 0.23 10.07 0.01 "" "" -0.25 0.11 -0.32 0.17 "" "" 10.32 0.05 -3.091982 0.60123 -193.0 -9.6 132.5 1
34.44889 195813 1 1237662225665228938 148.441650 8808 129.5 2.3 0.04 0.02 0.95 0.01 15.21 0.01 Dprop Sloan 0.91 0.51 -20.38 0.04 0.81 0.03 9.87 0.03 10.05 0.02 10.00 0.03 -0.64 0.11 -0.18 0.03 -0.37 0.05 9.90 0.05 2.590796 0.60125 -91.0 55.9 73.3 1
34.44889 5829 3 "" 160.675840 630 9.3 4.1 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.00 0.39 2.804322 0.60125 -7.2 2.5 5.3 1
34.44889 195813 1 1237662225665228938 148.441650 8808 129.5 2.3 0.04 0.02 0.95 0.01 15.21 0.01 Dprop Sloan 0.91 0.51 -20.38 0.04 0.81 0.03 9.87 0.03 10.05 0.02 10.00 0.03 -0.64 0.11 -0.18 0.03 -0.37 0.05 9.90 0.05 2.590796 0.60125 -91.0 55.9 73.3 1
34.44889 5829 3 "" 160.675840 630 9.3 4.1 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.00 0.39 2.804322 0.60125 -7.2 2.5 5.3 1
34.45222 216988 1 1237665024901120097 174.041260 9906 145.4 2.3 0.06 0.03 0.24 0.01 16.02 0.01 Dprop Sloan 0.72 0.42 -20.08 0.19 0.60 0.26 9.60 0.20 9.86 0.01 9.66 0.04 -1.27 0.34 -0.66 0.03 -0.15 0.07 9.56 0.07 3.037593 0.60130 -119.2 12.4 82.3 1
34.45583 245796 1 1237662661597069546 217.220410 9948 144.6 2.2 0.05 0.02 0.47 0.01 16.71 0.02 Dprop Sloan 0.58 0.32 -19.22 0.11 0.42 0.14 9.13 0.11 9.55 0.01 9.18 0.06 -0.50 0.06 -0.26 0.02 -0.37 0.06 9.71 0.06 -2.491974 0.60137 -94.9 -72.1 81.8 1
34.45694 322746 1 1237680505580945916 344.100400 13426 187.1 2.3 0.32 0.16 0.61 0.01 16.01 0.01 Dprop Sloan 1.03 0.53 -20.63 0.08 0.54 0.10 9.78 0.07 10.20 0.01 "" "" 0.13 0.04 "" "" "" "" 9.92 0.06 -0.277500 0.60139 148.4 -42.3 105.9 1
34.45834 728775 1 1237665025446904003 198.779590 11160 162.8 2.4 0.04 0.02 0.41 0.01 16.41 0.01 Dprop Sloan 0.78 0.40 -19.83 0.12 0.37 0.17 9.34 0.13 9.71 0.01 9.41 0.04 -0.77 0.16 -0.19 0.03 -0.36 0.03 9.91 0.06 -2.813827 0.60141 -127.1 -43.2 92.1 1
34.46528 322745 0 "" 343.139160 7146 97.4 2.2 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.71 0.05 -0.294277 0.60153 76.9 -23.3 55.1 1
34.46750 120350 0 "" 38.558750 3343 44.8 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 8.98 0.06 0.672977 0.60157 28.9 23.0 25.4 1
34.46778 104530 1 1237678806913515595 2.285420 6315 89.8 2.2 0.15 0.08 0.73 0.01 15.55 0.01 Dprop Sloan 0.45 0.34 -19.34 0.07 0.93 0.07 9.54 0.05 9.67 0.02 "" "" -0.75 0.06 "" "" "" "" 9.25 0.06 0.039888 0.60158 74.0 3.0 50.8 1
34.46944 124617 1 1237670458581451319 43.567920 7336 102.0 2.2 0.33 0.17 0.58 0.01 15.19 0.01 Dprop Sloan 0.79 0.45 -20.13 0.09 0.83 0.11 9.78 0.08 10.04 0.02 "" "" -0.45 0.05 "" "" "" "" 9.96 0.05 0.760404 0.60161 60.9 58.0 57.7 1
34.47000 12227 0 "" 343.215000 6440 87.3 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.93 0.05 -0.292954 0.60161 68.9 -20.8 49.4 1
34.47139 101237 1 1237673075279135019 6.511250 4852 68.2 2.3 0.23 0.12 0.60 0.05 18.38 0.04 Dprop Sloan 0.00 0.00 -15.91 0.11 0.39 0.11 7.79 0.09 8.32 0.03 "" "" "" "" "" "" "" "" 8.98 0.06 0.113643 0.60164 55.9 6.4 38.6 1
34.47195 1131 1 1237678894964080703 23.819170 5090 70.5 2.2 0.14 0.07 0.90 0.01 14.39 0.01 Dprop Sloan 0.73 0.44 -19.94 0.07 0.87 0.04 9.73 0.04 9.88 0.03 "" "" -0.85 0.06 -0.44 0.03 "" "" 9.36 0.05 0.415723 0.60165 53.2 23.5 39.9 1
34.47361 124864 1 1237670961628119145 42.750830 11608 163.0 2.4 0.29 0.15 0.95 0.01 15.87 0.01 Dprop Sloan 0.84 0.50 -20.35 0.05 0.64 0.03 9.74 0.03 9.96 0.01 "" "" -0.31 0.07 "" "" "" "" 9.86 0.06 0.746143 0.60168 98.7 91.2 92.3 1
34.47500 729039 1 1237665129624436849 203.771670 7523 109.3 4.3 0.04 0.02 0.36 0.01 15.44 0.01 Dprop Sloan 0.74 0.42 -19.95 0.16 0.57 0.19 9.53 0.15 9.85 0.03 9.68 0.04 -1.30 0.22 -0.54 0.04 -0.47 0.08 9.71 0.06 -2.726699 0.60170 -82.5 -36.3 61.9 1
34.47750 221034 1 1237665128009695235 192.170840 4257 63.4 2.2 0.05 0.02 0.77 0.01 14.29 0.01 Dprop Sloan 0.74 0.41 -19.79 0.08 0.42 0.06 9.36 0.05 9.87 0.03 9.49 0.06 0.13 0.03 0.23 0.04 0.17 0.08 9.36 0.06 -2.929171 0.60175 -51.1 -11.0 35.9 1
34.48111 254315 1 1237662306730901749 226.902510 8976 130.1 2.2 0.05 0.03 0.24 0.01 16.34 0.01 Dprop Sloan 0.62 0.34 -19.46 0.19 0.38 0.26 9.20 0.20 9.56 0.02 9.41 0.03 -2.63 1.15 -0.53 0.03 -0.63 0.02 9.67 0.06 -2.322989 0.60181 -73.3 -78.3 73.7 1
34.48333 5990 1 1237664817669734430 163.160000 1579 26.0 4.3 0.06 0.03 0.24 0.01 13.83 0.01 Dprop Sloan 0.15 0.19 -18.40 0.41 0.87 0.27 9.12 0.25 9.27 0.14 "" "" -1.24 0.14 -1.03 0.14 "" "" 8.71 0.15 2.847679 0.60185 -20.5 6.2 14.7 1
34.48444 227540 1 1237665128009760905 192.507900 6935 102.6 2.3 0.05 0.02 0.75 0.01 15.11 0.01 Dprop Sloan 0.79 0.44 -20.02 0.06 0.62 0.06 9.59 0.05 9.93 0.02 8.49 0.11 -0.20 0.03 0.01 0.03 -0.69 0.08 9.45 0.06 -2.923289 0.60187 -82.6 -18.3 58.1 1
34.48833 322724 1 1237672764972335196 340.169160 9888 136.6 2.2 0.23 0.12 0.96 0.01 15.12 0.01 Dprop Sloan 0.87 0.55 -20.69 0.04 1.20 0.03 10.27 0.03 10.28 0.01 "" "" "" "" "" "" "" "" 9.86 0.05 -0.346113 0.60193 105.9 -38.2 77.3 1
34.48944 211396 1 1237665025436876984 170.794590 6443 96.0 2.4 0.08 0.04 0.27 0.01 14.27 0.01 Dprop Sloan 0.85 0.55 -21.00 0.18 1.13 0.24 10.34 0.19 10.36 0.02 10.45 0.01 -0.25 0.03 -0.18 0.03 -0.28 0.01 9.64 0.05 2.980928 0.60195 -78.1 12.7 54.4 1
34.49083 728921 1 1237665129086714019 201.454590 10274 150.0 2.3 0.04 0.02 0.78 0.01 14.78 0.01 Dprop Sloan 1.18 0.62 -21.18 0.05 0.72 0.06 10.13 0.04 10.40 0.01 10.27 0.03 "" "" "" "" 0.06 0.06 9.74 0.06 -2.767139 0.60198 -115.1 -45.2 84.9 1
34.49722 6397 1 1237665025436811417 170.759170 6358 94.8 2.1 0.08 0.04 0.44 0.01 13.24 0.01 Dprop Sloan 1.23 0.70 -21.94 0.12 1.15 0.15 10.73 0.12 11.00 0.02 10.87 0.03 0.32 0.02 0.23 0.03 0.42 0.20 9.74 0.05 2.980310 0.60209 -77.1 12.5 53.7 1
34.49778 124789 0 "" 32.727090 4325 58.9 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.18 0.06 0.571195 0.60210 40.8 26.2 33.4 1
34.49778 120358 0 "" 38.684170 7742 107.5 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.57 0.06 0.675166 0.60210 69.2 55.4 60.9 1
34.49778 124789 0 "" 32.727090 4325 58.9 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.18 0.06 0.571195 0.60210 40.8 26.2 33.4 1
34.49778 120358 0 "" 38.684170 7742 107.5 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.57 0.06 0.675166 0.60210 69.2 55.4 60.9 1
34.49833 104216 1 1237678893888045306 17.422500 4941 68.7 2.2 0.18 0.09 0.42 0.01 16.55 0.02 Dprop Sloan 0.18 0.11 -17.77 0.13 0.35 0.16 8.50 0.13 8.86 0.03 "" "" "" "" "" "" "" "" 9.28 0.06 0.304080 0.60211 54.0 17.0 38.9 1
34.49944 160 2 1237659935900434699 4.265420 4670 65.8 2.3 0.16 0.08 0.63 0.07 19.02 0.05 Dprop Sloan "" "" "" "" "" "" "" "" 8.81 0.03 "" "" "" "" "" "" "" "" 9.53 0.05 0.074446 0.60213 54.1 4.0 37.3 1
34.50278 115463 2 1237678808531206698 22.100420 5244 72.8 2.4 0.16 0.08 0.71 0.07 17.90 0.05 Dprop Sloan "" "" "" "" "" "" "" "" 8.32 0.04 "" "" -2.04 0.39 "" "" "" "" 8.87 0.06 0.385725 0.60219 55.6 22.6 41.2 1
34.50306 5706 1 1237664338246172919 157.795410 1496 24.0 2.3 0.05 0.03 0.49 0.03 16.33 0.02 Dprop Sloan 0.00 0.00 -15.60 0.23 0.94 0.14 8.05 0.13 7.85 0.09 "" "" -2.02 0.16 -1.51 0.09 "" "" 8.71 0.09 2.754049 0.60219 -18.3 7.5 13.6 1
34.51056 235474 1 1237664852568178880 209.312500 8133 119.0 2.3 0.05 0.03 0.54 0.01 14.12 0.01 Dprop Sloan 1.15 0.64 -21.45 0.09 0.90 0.12 10.36 0.09 10.52 0.02 10.51 0.03 -0.22 0.04 -0.03 0.03 -0.07 0.06 9.83 0.05 -2.629993 0.60232 -85.5 -48.0 67.4 1
34.51056 727979 1 1237665025436680670 170.412510 10816 158.4 2.3 0.07 0.04 0.95 0.01 15.62 0.01 Dprop Sloan 0.97 0.51 -20.43 0.03 0.74 0.03 9.84 0.03 10.10 0.01 9.94 0.04 -0.27 0.06 -0.05 0.04 -0.11 0.07 9.66 0.06 2.974259 0.60232 -128.7 21.7 89.7 1
34.51056 235474 1 1237664852568178880 209.312500 8133 119.0 2.3 0.05 0.03 0.54 0.01 14.12 0.01 Dprop Sloan 1.15 0.64 -21.45 0.09 0.90 0.12 10.36 0.09 10.52 0.02 10.51 0.03 -0.22 0.04 -0.03 0.03 -0.07 0.06 9.83 0.05 -2.629993 0.60232 -85.5 -48.0 67.4 1
34.51056 727979 1 1237665025436680670 170.412510 10816 158.4 2.3 0.07 0.04 0.95 0.01 15.62 0.01 Dprop Sloan 0.97 0.51 -20.43 0.03 0.74 0.03 9.84 0.03 10.10 0.01 9.94 0.04 -0.27 0.06 -0.05 0.04 -0.11 0.07 9.66 0.06 2.974259 0.60232 -128.7 21.7 89.7 1
34.51111 310433 0 "" 328.857090 5392 79.3 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.31 0.06 -0.543546 0.60233 55.9 -33.8 44.9 1
34.51333 5001 1 1237661384381366483 141.077500 1672 25.6 4.4 0.07 0.03 0.83 0.01 10.62 0.01 Dprop Sloan 1.14 0.67 -21.51 0.37 1.15 0.05 10.56 0.15 9.96 0.15 "" "" -1.54 0.15 -1.12 0.15 "" "" 8.59 0.16 2.462267 0.60237 -16.4 13.3 14.5 1
34.51445 120255 0 "" 36.738330 7939 110.2 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.56 0.06 0.641205 0.60239 72.8 54.3 62.4 1
34.51472 101238 1 1237673072595501340 9.874580 4798 67.1 2.4 0.36 0.18 0.80 0.01 15.16 0.01 Dprop Sloan 0.47 0.32 -19.19 0.09 0.79 0.05 9.38 0.05 9.64 0.03 "" "" -0.62 0.04 "" "" "" "" 9.35 0.06 0.172344 0.60240 54.5 9.5 38.0 1
34.52028 335488 1 1237680509333274986 349.280000 14350 200.3 2.2 0.30 0.16 0.96 0.01 14.57 0.01 Dprop Sloan 1.48 0.76 -22.11 0.04 0.87 0.03 10.60 0.03 10.85 0.01 "" "" 0.54 0.02 "" "" "" "" 10.03 0.05 -0.187099 0.60249 162.2 -30.7 113.5 1
34.52167 245759 1 1237662661596938333 216.904160 3979 60.4 2.3 0.05 0.03 0.72 0.01 15.60 0.01 Dprop Sloan 0.22 0.20 -18.36 0.09 0.71 0.07 8.99 0.06 9.16 0.03 9.08 0.03 -1.39 0.10 -0.91 0.04 -1.21 0.06 8.98 0.06 -2.497494 0.60252 -39.8 -29.9 34.2 1
34.52444 729310 1 1237664672721076276 209.670000 10526 153.2 2.2 0.05 0.02 0.49 0.01 14.34 0.01 Dprop Sloan 1.35 0.69 -21.82 0.10 0.61 0.13 10.30 0.10 10.75 0.01 10.66 0.05 1.08 0.01 1.07 0.02 0.81 0.09 9.72 0.05 -2.623753 0.60257 -109.7 -62.5 86.8 1
34.52555 12909 1 1237666184037400587 0.332500 5026 71.3 2.3 0.24 0.12 0.31 0.01 13.05 0.01 Dprop Sloan 1.12 0.65 -21.67 0.17 1.08 0.22 10.58 0.17 10.66 0.03 "" "" -0.46 0.04 -0.38 0.04 "" "" 9.93 0.05 0.005803 0.60258 58.7 0.3 40.4 1
34.52639 227081 1 1237665024367657033 183.523330 6955 103.1 2.1 0.05 0.02 0.90 0.01 14.73 0.01 Dprop Sloan 0.92 0.50 -20.39 0.05 0.71 0.04 9.80 0.03 "" "" 9.91 0.04 "" "" "" "" -0.40 0.09 9.46 0.05 -3.080099 0.60260 -84.8 -5.2 58.4 1
34.52945 210306 1 1237665025436942539 171.139590 12451 181.8 2.2 0.07 0.04 0.73 0.01 15.39 0.01 Dprop Sloan 1.16 0.59 -21.03 0.05 0.57 0.07 9.96 0.05 10.37 0.01 10.07 0.05 "" "" "" "" 0.44 0.05 9.69 0.07 2.986949 0.60265 -148.0 23.1 103.0 1
34.53111 1959 0 "" 37.293750 3528 47.4 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 8.67 0.07 0.650899 0.60268 31.1 23.7 26.9 1
34.53305 194981 1 1237664871897366543 141.917910 5199 75.6 2.2 0.06 0.03 0.84 0.01 15.52 0.01 Dprop Sloan 0.42 0.28 -18.92 0.07 0.62 0.05 9.15 0.04 9.36 0.03 9.13 0.03 -0.94 0.07 -0.57 0.03 -0.70 0.05 9.57 0.05 2.476935 0.60272 -49.0 38.4 42.9 1
